
29/04/2558 19:19:07	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420500094	500	1	
30/04/2558 09:21:14	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:21:19	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:21:24	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:21:29	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:21:35	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:21:40	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:21:45	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:21:50	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:21:55	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:22:00	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:22:05	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:25:46	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:25:51	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:25:56	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:26:01	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:26:06	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:26:12	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:26:17	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:26:22	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:26:27	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:26:32	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:26:37	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:28:26	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:28:30	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:28:35	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:28:40	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:28:46	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:28:51	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:28:56	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:29:01	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:29:06	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:29:11	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:29:16	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:29:21	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:29:26	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:29:31	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:29:36	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:29:41	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:29:46	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:29:51	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:29:56	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501592	500	1	
30/04/2558 09:30:25	7.93	20:7C:8F:59:9E:E7	5720501592	STATUS:Connected	
30/04/2558 10:19:18	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501916	711	1	
30/04/2558 10:19:23	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501916	711	1	
30/04/2558 10:19:28	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501916	711	1	
30/04/2558 10:19:33	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501916	711	1	
30/04/2558 10:19:38	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501916	711	1	
30/04/2558 10:20:06	7.93	20:7C:8F:59:9E:E7	5720501916	STATUS:Connected	
30/04/2558 10:20:11	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501916	711	1	
30/04/2558 10:20:16	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501916	711	1	
30/04/2558 10:20:21	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501916	711	1	
30/04/2558 10:20:26	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501916	711	1	
30/04/2558 10:44:17	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501452	711	1	
30/04/2558 10:44:22	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501452	711	1	
30/04/2558 10:44:27	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501452	711	1	
30/04/2558 10:44:32	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501452	711	1	
30/04/2558 10:44:37	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501452	711	1	
30/04/2558 10:44:42	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501452	711	1	
30/04/2558 10:44:47	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501452	711	1	
30/04/2558 10:44:52	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501452	711	1	
30/04/2558 10:44:57	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501452	711	1	
30/04/2558 10:45:26	7.93	20:7C:8F:59:9E:E7	5720501452	STATUS:R-connected	
30/04/2558 10:45:31	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501452	711	1	
30/04/2558 10:45:36	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501452	711	1	
30/04/2558 10:45:41	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501452	711	1	
30/04/2558 10:45:46	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501452	711	1	
30/04/2558 10:45:51	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5720501452	711	1	
30/04/2558 11:20:22	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420500183	711	1	
30/04/2558 11:20:27	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420500183	711	1	
30/04/2558 11:20:32	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420500183	711	1	
30/04/2558 11:27:57	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420500825	711	1	
30/04/2558 11:28:02	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420500825	711	1	
30/04/2558 11:32:17	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420500183	711	1	
30/04/2558 11:37:54	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420500205	711	1	
30/04/2558 11:37:59	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420500205	711	1	
30/04/2558 11:49:41	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420502178	711	1	
30/04/2558 11:49:46	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420502178	711	1	
30/04/2558 11:50:24	7.93	20:7C:8F:59:9E:E7	5420502178	STATUS:R-connected	
30/04/2558 11:50:29	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420502178	711	1	
30/04/2558 11:50:34	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420502178	711	1	
30/04/2558 11:50:39	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420502178	711	1	
30/04/2558 11:50:44	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420502178	711	1	
30/04/2558 11:50:49	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420502178	711	1	
30/04/2558 11:50:54	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420502178	711	1	
30/04/2558 12:06:46	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:06:51	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:07:18	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:07:23	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:07:28	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:07:33	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:07:38	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:07:43	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:07:48	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:07:53	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:07:58	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:08:03	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:08:08	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:08:13	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:08:18	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:09:16	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420500825	711	1	
30/04/2558 12:09:21	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420500825	711	1	
30/04/2558 12:10:14	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:10:19	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:10:24	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:10:29	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:22:18	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420500825	711	1	
30/04/2558 12:30:19	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
30/04/2558 12:31:25	7.93	kittisak-PC	20:7C:8F:59:9E:E7	5420501911	711	1	
